,dt,assetclass,c1,c2,trade_id,notional_currency_1
607,2018-08-13 13:34:14.730845,EQ,Nicole Savage,Ryan Simmons,560479b1-b7c8-47d5-8d6b-c0767196158f,USD
608,2018-08-13 13:34:14.730845,EQ,William Wu,Heather Aguilar,e6abf55e-04f1-4eff-88fa-336abc374620,USD
609,2018-08-13 13:34:14.730845,EQ,Gregory Griffin,Terri White,40cfd271-0eab-4f46-87ff-03a8e40fd0d3,EUR
610,2018-08-13 13:34:14.730845,IR,Kristopher Coleman,Monique Brown,c8f5df77-90c7-4ac5-95a9-e663555739a5,EUR
611,2018-08-13 13:34:14.730845,EQ,Amanda Martin,Randall Griffith,23a8bc6c-ffad-4555-afaa-f2d6636ab2b7,EUR
612,2018-08-13 13:34:14.730845,EQ,Derrick Anderson,Stephen Nelson,08cd0b22-5711-4a43-8d54-29df6a86fe51,EUR
613,2018-08-13 13:34:14.730845,FX,Steven Waters,Charles Burns,220d9066-6668-4f78-8f5a-4569b8361c8a,EUR
614,2018-08-13 13:34:14.730845,FX,Kathryn Johnson,Tyler Allen,712933cf-2359-4592-837e-b21a14086c24,USD
615,2018-08-13 13:34:14.730845,IR,Paula Elliott,Greg Allen,4dcf1bae-42b4-4bcf-9ffc-fe86d255eb32,EUR
616,2018-08-13 13:34:14.730845,EQ,James Farrell,Mark Diaz,7d3c234e-c0cb-4d32-acbb-0843b8c76966,GBP
617,2018-08-13 13:34:14.730845,EQ,Ethan Coleman,Heidi Carlson,c3231280-fe88-4994-90c3-763a56bc3d56,EUR
618,2018-08-13 13:34:14.730845,EQ,Robert Scott,Christopher Bartlett,7d19c546-aee4-458f-8fcc-a6801e3fd53f,EUR
619,2018-08-13 13:34:14.730845,EQ,Diana Pierce,Morgan Martinez,408df24a-9bc4-44bb-8847-4ae52739348f,EUR
620,2018-08-13 13:34:14.730845,IR,Jennifer Thomas,Katrina Stevenson,49f3828a-4b52-4e5f-b9ca-422210347051,USD
621,2018-08-13 13:34:14.730845,IR,Rebecca Taylor,Tyler Ferguson,2dc5d495-f6ef-462e-a089-04ab1807e3b0,USD
622,2018-08-13 13:34:14.730845,EQ,Dominic Mcdaniel,Morgan Hansen DDS,32b7c077-43fe-424d-baa2-aa6c3ca4ec41,USD
623,2018-08-13 13:34:14.730845,EQ,Monica Miller,Jesse Wilson,76e982f7-fd6e-462d-b336-8ab5f569bc32,USD
624,2018-08-13 13:34:14.730845,IR,Tara Rodriguez,Christopher Lutz,0e5ffa8e-417c-40e0-ac72-45600ff16213,USD
625,2018-08-13 13:34:14.730845,IR,Samantha Miller,Leah Smith,2640964f-a8a9-4410-af1f-424d8fe3b768,USD
626,2018-08-13 13:34:14.730845,EQ,Ruben Stevenson,Larry Brown,fb58c4ea-802c-4a80-8e4b-abb402f9f014,EUR
627,2018-08-13 13:34:14.730845,EQ,Connor Garcia,Gary Wilson,5cc9925d-e699-43f7-b61f-7abb8158913b,EUR
628,2018-08-13 13:34:14.730845,CM,Mark Adams,Travis Snyder,657c4e26-8842-4c71-a6d2-8c7e2f5fe402,GBP
629,2018-08-13 13:34:14.730845,IR,Sarah Farley,Pamela Phillips,c1ee3f8c-0868-4f6c-afe1-f891fea719ff,USD
630,2018-08-13 13:34:14.730845,FX,John Harris MD,Morgan Martinez,bf8c04e2-c1d1-4bd8-8c24-919768a02d67,EUR
631,2018-08-13 13:34:14.730845,IR,Tina James,Catherine Smith,df581ada-dab9-45a4-909b-29c15b016146,USD
632,2018-08-13 13:34:14.730845,IR,Jason Camacho,Kristin Stewart,fba743e5-9547-4e40-85c9-d560fff6b09a,EUR
633,2018-08-13 13:34:14.730845,EQ,Stephanie Key,Christopher Nelson,e2345b8c-e071-455b-b96a-4cd19ccedc4f,GBP
634,2018-08-13 13:34:14.730845,CM,Tommy Wilkins,Victoria Murphy,9f53b719-f016-48aa-83ba-d98093c76eda,USD
635,2018-08-13 13:34:14.730845,IR,Charles Matthews,Alexander Maxwell DVM,9ed989a1-f6df-47d7-801e-0cca6e6798fc,EUR
636,2018-08-13 13:34:14.730845,EQ,Heidi Watson,Emily Smith,34d94450-8975-4a2e-91e9-7c5a5e6272e8,EUR
637,2018-08-13 13:34:14.730845,EQ,Karen Santos,Ashley Baxter,1d662059-61d4-442a-b75f-780d9e97db41,EUR
638,2018-08-13 13:34:14.730845,EQ,James Mcdaniel,Bryan Norman,0643e33e-15a3-4049-bffe-f975e7369fcf,USD
639,2018-08-13 13:34:14.730845,EQ,Shannon Ward,Leonard Wilkinson,d7e57820-1667-465a-a74c-59af4a582136,USD
640,2018-08-13 13:34:14.730845,FX,Daniel Price,Michael Santos,9bb71970-b059-454e-8366-023a541eb46d,USD
641,2018-08-13 13:34:14.730845,EQ,Stephanie Martinez,Justin Mercer,dd93d182-1a70-41ce-9429-79f5679deb83,EUR
642,2018-08-13 13:34:14.730845,FX,Brian Medina,David Kennedy,df43cfb9-f468-409f-99f5-fe7671e0a03d,EUR
643,2018-08-13 13:34:14.730845,IR,Kristin Stewart,Stephanie Martinez,64decc06-a97a-4893-8c4e-6bc8ae2c3f54,GBP
644,2018-08-13 13:34:14.730845,EQ,David Tucker,Paige Hernandez,8c35c25c-9182-4513-9052-db234318426a,USD
645,2018-08-13 13:34:14.730845,EQ,Angela Cowan,David Davis,271d4a41-d964-408b-8084-1e389f701b4a,USD
646,2018-08-13 13:34:14.730845,IR,Michael Collins,James Rodriguez,4367a4cd-cb32-43a2-93e4-28e50ffbde90,USD
647,2018-08-13 13:34:14.730845,FX,Leslie Schroeder,Jeremy Perez,dc6c2eff-fd9c-44ab-98a2-54f4d2aaeafd,GBP
648,2018-08-13 13:34:14.730845,FX,Chelsea Floyd,Samantha Luna,b4282513-6376-4efb-8cd5-a03e6c779ce9,GBP
649,2018-08-13 13:34:14.730845,EQ,Angela Miller,Jacob Wagner,295074cd-f998-4299-9564-2e3e1f371d14,USD
650,2018-08-13 13:34:14.730845,IR,Tony Miller,Timothy Hinton,bdc786cd-1f41-4155-bf99-f01e3bc53154,GBP
651,2018-08-13 13:34:14.730845,IR,Jordan Singleton,Renee Hall,4e460a66-fee1-40e9-a6c3-eb77318347c7,EUR
652,2018-08-13 13:34:14.730845,EQ,Jeffrey Roy,Kelsey Wright,e0b3bc44-222e-4516-aea9-01ec56dff6f0,EUR
653,2018-08-13 13:34:14.730845,EQ,John Alexander,Mark Brown,472ad1af-db62-42f3-972a-0c2fbae13cf4,USD
654,2018-08-13 13:34:14.730845,EQ,Mike Ryan,Jason Camacho,ab170806-6109-450c-a888-3e41a8d82852,EUR
655,2018-08-13 13:34:14.730845,EQ,Robert Krause,Leslie Schroeder,34cfc94b-c13a-4d64-9792-a988e68be640,USD
656,2018-08-13 13:34:14.730845,FX,Joanna Wilkins,Randall Gregory,1fb8b3c6-a287-4cda-957e-e3237a4740cd,GBP
657,2018-08-13 13:34:14.730845,EQ,Cheryl Hoffman,Breanna Martinez,42609aa2-6e0f-4c52-a074-f66d20f099dd,EUR
658,2018-08-13 13:34:14.730845,CM,Shelby Morgan,Annette Price,5a48c69d-123e-475a-abec-3b00799221d0,EUR
659,2018-08-13 13:34:14.730845,IR,Michael Phillips,David Collins,281017bf-dc45-4476-bce2-541a80760fbe,EUR
660,2018-08-13 13:34:14.730845,EQ,Erin Brown,Carrie Harris,0ba83616-5fa7-4522-9215-450aa493ac61,EUR
661,2018-08-13 13:34:14.730845,FX,Ronald Hall,Heather Young,09e3ab6b-d89b-4f86-bda9-3a029ade026a,EUR
662,2018-08-13 13:34:14.730845,FX,Marissa Martin,Stacy Garrett,cadca975-41a7-4319-bdbd-b99f1086da94,EUR
663,2018-08-13 13:34:14.730845,FX,Robert Waters,Ashley Gilmore,b402844a-6e62-494e-a42d-4a05c0da4411,EUR
664,2018-08-13 13:34:14.730845,IR,Jonathan Wade,Linda Thompson,64da5b07-927c-4b13-a37b-22eca2c31b1f,USD
665,2018-08-13 13:34:14.730845,CM,Alexis Bentley,Gregory Byrd,c6abdf52-7043-4422-b366-a3e61a4bd2bf,USD
666,2018-08-13 13:34:14.730845,CM,Robert Mack,Debra Small,f1419341-3da7-4bdf-a06c-f8cbc68bced5,EUR
667,2018-08-13 13:34:14.730845,EQ,Eric Gentry,Nathaniel Ford,33cf3304-e80b-418f-878d-b71aa5adecab,EUR
668,2018-08-13 13:34:14.730845,EQ,Donald Lee,Tammy Hines,7a0c91b9-d589-47a0-aaac-e92495e83e19,USD
669,2018-08-13 13:34:14.730845,IR,Amanda Lee,Rachel Garcia,0660923c-a423-414e-ae46-df476b12315e,USD
670,2018-08-13 13:34:14.730845,IR,David Holt,John Chavez,294c376b-b34e-4ebe-a17c-d72fe44a5b96,EUR
671,2018-08-13 13:34:14.730845,FX,Erin Castillo,Kenneth Roman,95980671-491f-4e3e-892a-696a47ad4c53,USD
672,2018-08-13 13:34:14.730845,EQ,Autumn Bond,Jacqueline Harrell,7f38f757-5320-42dc-b9e9-a91fadfb6bcc,EUR
673,2018-08-13 13:34:14.730845,CM,Tammy Sanders,William Ross,40d3ca39-ebae-46c7-9255-0c66fac01319,EUR
674,2018-08-13 13:34:14.730845,CM,Nathan Richards,Tracy Yang,d02a033c-47c4-4bb2-b877-b11871273446,EUR
675,2018-08-13 13:34:14.730845,IR,Aaron Wolf,James Turner,76aa7183-b056-4550-b64f-7432b9d245b7,USD
676,2018-08-13 13:34:14.730845,IR,Mr. Albert King,Theodore Smith,b43aeca8-8e88-40cd-b138-10e1e8548999,USD
677,2018-08-13 13:34:14.730845,IR,Crystal Brown,Michele Sanchez,942f1997-9b91-47cc-9bf5-21202b223235,USD
678,2018-08-13 13:34:14.730845,IR,Elizabeth Calderon,Lisa Hahn,6feaf6d6-9669-4d95-81a7-271ffc6882af,USD
679,2018-08-13 13:34:14.730845,IR,Heather Carr,John Peters,71b13f88-9fe4-46e1-a8e3-ef5b22eece46,EUR
680,2018-08-13 13:34:14.730845,CM,Tyler Ferguson,Margaret Jones,b7a62bd7-cbe1-4175-96f9-03372831b47c,EUR
681,2018-08-13 13:34:14.730845,EQ,Michael Cook,Tanya Curtis,91d874c2-ba4e-4659-9ff4-9cdf2e4075e3,EUR
682,2018-08-13 13:34:14.730845,IR,James Mendez,Michael Sims,dc43f8bc-8aea-4e90-9bbc-1618590f8576,EUR
683,2018-08-13 13:34:14.730845,EQ,Mary Salazar,Sergio Green,2ce71021-e30a-4fd0-b064-2f21160ad79a,EUR
684,2018-08-13 13:34:14.730845,CM,Melissa Phelps,Kimberly Watson,bf733407-5269-4560-ab66-7e7553b92fa6,USD
685,2018-08-13 13:34:14.730845,IR,Charles Freeman PhD,Theresa Hart,cd7d3511-f4b9-4683-a97e-e8e1ccf2665f,EUR
686,2018-08-13 13:34:14.730845,IR,Brian Medina,Steven Stafford,b38e5be4-5f0f-49dc-8ef1-afde884cadbb,EUR
687,2018-08-13 13:34:14.730845,IR,Darren Garrett,Zachary Fischer,fd9d601c-a999-48c6-8973-c6f20316d141,GBP
688,2018-08-13 13:34:14.730845,EQ,Kathryn Allison,Whitney Wolfe,edab2a69-1cb4-47c4-ba19-37b851bedf98,GBP
689,2018-08-13 13:34:14.730845,IR,Andrea Hogan,Julie Mccormick,0ec43ebf-3927-48b4-81a3-2c865bc4bc87,EUR
690,2018-08-13 13:34:14.730845,EQ,Dr. Hannah Brown,Kelly Andrews,0033063b-d7dc-4558-b91b-93e5f92d784a,EUR
691,2018-08-13 13:34:14.730845,EQ,Angela Singh,Chris Lee,50d503a1-151a-4a35-8043-216a83084acc,USD
692,2018-08-13 13:34:14.730845,EQ,Jason Nelson,Deanna Henry,02f144c4-b3a5-45f8-9018-cfa4e14ecd7a,USD
693,2018-08-13 13:34:14.730845,EQ,Christopher Newman,Joshua Morales,7cd3e8b7-ee35-498d-aec2-5ce5c786196e,USD
694,2018-08-13 13:34:14.730845,EQ,Brandon Weaver,Kevin Estrada,a9aaf2b6-4fb8-4e50-9111-3184d278263d,USD
695,2018-08-13 13:34:14.730845,EQ,Douglas Johnson,Amanda Ross,eb37c6fa-b19e-43ff-9c21-70b504798c06,USD
696,2018-08-13 13:34:14.730845,IR,Michele Jacobs,Jim Lambert,8a45a664-d2e4-490f-9173-7defbc91ce87,EUR
697,2018-08-13 13:34:14.730845,FX,Michael Christensen,Kathryn Johnson,a5aa6d8f-0309-46aa-88fd-d2745eacb88f,EUR
698,2018-08-13 13:34:14.730845,EQ,Katie Briggs,Kenneth Brown,7a7ac043-9022-4ea3-b60f-bd314a947067,USD
699,2018-08-13 13:34:14.730845,EQ,Alyssa Lewis,James Scott,5f38c6e5-5418-4cb9-b0a1-dcbc9d8036b9,USD
700,2018-08-13 13:34:14.730845,EQ,Stephanie Martinez,William Frazier,8ee4bc4a-4bc1-4a05-bdee-2bc4a2e9b09f,EUR
701,2018-08-13 13:34:14.730845,CM,Mary Mcguire,Cheryl Kennedy,b2ae0e1f-8c7a-4862-88c5-aa989948ef66,GBP
702,2018-08-13 13:34:14.730845,EQ,Matthew Berry,Amy Garcia,4d27d60e-0b67-43cd-bd7a-21a31d9508a0,EUR
703,2018-08-13 13:34:14.730845,EQ,Angela Kennedy,Lindsey Olson MD,c5f4e63d-3ac1-4f0b-b000-e0692bf50254,EUR
704,2018-08-13 13:34:14.730845,IR,Pamela Phillips,Sherry Mitchell,ae3e9d0b-e27c-4f27-967a-ca91dc58a8e7,GBP
705,2018-08-13 13:34:14.730845,EQ,Tonya Cooper,Anthony Page,a43fd20d-dbf8-4df8-bd48-547ee8d8d4a2,EUR
706,2018-08-13 13:34:14.730845,FX,Jacob Wagner,Michael Lopez,bcda5dbc-e47c-45fc-993e-583e14a3d984,GBP
707,2018-08-13 13:34:14.730845,FX,Amanda Fisher,Christopher Burns,84a51391-1339-457e-83c6-545de9f2a8d2,EUR
708,2018-08-13 13:34:14.730845,FX,Michael Sandoval,Jessica Ortega,5fcf4a7f-e129-4494-b81b-8ba141590102,USD
709,2018-08-13 13:34:14.730845,EQ,Ross Meyer,Megan Church,bee637fd-05c8-4039-95bd-47d67a3ab411,GBP
710,2018-08-13 13:34:14.730845,IR,Lori Huerta,Sarah Myers,d9390ea0-b472-4f0e-bbdf-fe840ddeeb34,USD
711,2018-08-13 13:34:14.730845,EQ,Adam Carr,Stephen Brown,f52c6692-a365-45c7-b725-53318b4811a0,USD
712,2018-08-13 13:34:14.730845,EQ,Heather Acosta,Bryan Thompson,ab58fe1d-3230-4713-9804-69e74f39b004,EUR
713,2018-08-13 13:34:14.730845,EQ,Christopher Summers MD,Brad Mcintosh,74c10d86-f856-4670-a5d9-66477550b18b,USD
714,2018-08-13 13:34:14.730845,FX,Mark Price,Edwin Johnson,985ebb40-f872-4d34-a30c-70134653f990,GBP
715,2018-08-13 13:34:14.730845,IR,Michael Cook,Jim Lambert,025dd92a-675f-42cc-a641-4dea5e1ba74d,EUR
716,2018-08-13 13:34:14.730845,EQ,Kenneth Clark,Kelsey Mills,26715b41-9ef3-4da7-a238-46e8e8bf4c77,EUR
717,2018-08-13 13:34:14.730845,EQ,Timothy Wade,Travis Hall,910032c0-f806-47bb-b27f-bc74c73909a8,EUR
718,2018-08-13 13:34:14.730845,EQ,Tyler Ferguson,Christopher Robinson,ed47145d-7e6c-4660-99cd-070229b27f82,EUR
719,2018-08-13 13:34:14.730845,FX,Joel Hayden,Sheila Robbins,8517ca35-48fc-4569-b8fe-5db1d795b4f3,EUR
720,2018-08-13 13:34:14.730845,EQ,Michael May,Justin Morris,fedbae17-851f-4d93-aba3-a91424f097eb,USD
721,2018-08-13 13:34:14.730845,EQ,Glenn Owens,Tyler Lee,2442942e-d74c-47ec-8aa4-228f5cddd2f6,GBP
722,2018-08-13 13:34:14.730845,IR,Peter Miranda,Jordan Singleton,12ecfd00-c4f1-4857-8661-d8efb3cc7974,USD
723,2018-08-13 13:34:14.730845,IR,Virginia Davis,Brian Garcia,b251869f-163f-4a84-a95a-9a3a2c22cbc5,USD
724,2018-08-13 13:34:14.730845,EQ,Larry Rogers,Douglas Johnson,f40a1b25-b6d8-4100-a7b8-55db4239fbe4,GBP
725,2018-08-13 13:34:14.730845,FX,Samuel Scott,Nicholas Gonzalez,b0c5e84d-bc30-42a6-84b1-f36dd429719b,EUR
726,2018-08-13 13:34:14.730845,FX,Janice Kramer,Ashley Barnett,f5abc296-72c5-4982-9fe8-5f3db3ec3dc4,EUR
727,2018-08-13 13:34:14.730845,FX,Matthew Fox,Robert Cruz Jr.,7b13c585-0dc6-4d65-97be-7df44b1b97e6,USD
728,2018-08-13 13:34:14.730845,FX,Christina Guerrero,Charles Edwards,e1ab9c1e-8824-41b8-a8f5-1ebb9c595c13,EUR
729,2018-08-13 13:34:14.730845,EQ,Lisa Williams,Sarah Day,aec73320-3152-4c0a-a186-e2bb7450c026,EUR
730,2018-08-13 13:34:14.730845,IR,William Jordan,Charles Murphy,4c5ce181-2ec8-47c2-9906-8cd05bd327c8,EUR
731,2018-08-13 13:34:14.730845,EQ,Amber Thompson,Lisa Williams,f8162c7b-68fc-4957-881b-257cb943818d,USD
732,2018-08-13 13:34:14.730845,EQ,Tanya Curtis,Diana Keith,ba37d0a0-2347-42a6-ad69-28c60b4f0ea2,EUR
733,2018-08-13 13:34:14.730845,EQ,Mark Brooks,Keith Booth,93ba65db-3e0b-4837-b330-2b3e73a11b20,EUR
734,2018-08-13 13:34:14.730845,IR,Rachel Williams,Alexandria Hayden,77429fae-dc84-42e9-a714-abe03a96926a,USD
735,2018-08-13 13:34:14.730845,EQ,Sarah Anderson,Randall Griffith,0839184d-f1bb-4c70-93f9-451b91dc4662,USD
736,2018-08-13 13:34:14.730845,EQ,Douglas Smith,Donna Osborn,82e9e4ce-9b0e-4ce0-ba5f-5561e68366c5,EUR
737,2018-08-13 13:34:14.730845,IR,Kyle Hicks,Danielle Burton,e3c56bbc-d941-4257-a5be-757e9728a04b,USD
738,2018-08-13 13:34:14.730845,EQ,Tara Rodriguez,Faith Lamb,937577e5-5277-46a6-a2aa-4e87670fa7c8,EUR
739,2018-08-13 13:34:14.730845,FX,Erica Horton,Amy Salinas,ed161905-da89-49a4-85d2-01067cf995af,EUR
740,2018-08-13 13:34:14.730845,FX,Christina Johnson,Mary Mcguire,f0565035-3812-4295-90b2-ddc8802bd34d,EUR
741,2018-08-13 13:34:14.730845,FX,Marcus Page,Alex Chavez,6ef6daf5-6f9e-427e-a1ab-264da62027c2,EUR
742,2018-08-13 13:34:14.730845,EQ,Anne George,Larry Walker,d08a182c-fa64-4972-a05c-5a5cb8885542,EUR
743,2018-08-13 13:34:14.730845,IR,Dr. Robert Turner Jr.,Mr. Alexander Shannon Jr.,424dffa8-abdf-425e-aea9-73979e6abebe,EUR
744,2018-08-13 13:34:14.730845,EQ,Craig Hall,Bryce Stewart,16b47f07-2eb5-4706-b661-74c38b55f6e2,EUR
745,2018-08-13 13:34:14.730845,EQ,Robin Morgan,Jennifer Smith,f00110ec-de02-419c-ab04-b487854b2abc,EUR
746,2018-08-13 13:34:14.730845,IR,Daniel Ramirez,Jonathan Williams,1310d060-c998-4d91-9cc1-714b1a94fdff,GBP
747,2018-08-13 13:34:14.730845,CM,Briana Wood,Jessica Perez DVM,56278b72-48d5-4889-97d7-cf07cdb73524,USD
748,2018-08-13 13:34:14.730845,EQ,Andrew Henry,Matthew Bullock,f17eaeab-6755-486e-999a-f7e1b12d7e42,USD
749,2018-08-13 13:34:14.730845,IR,Pedro Mcpherson,Darrell Russell,5e91277f-9fd2-4ff6-a691-a4f312ddf95e,USD
750,2018-08-13 13:34:14.730845,EQ,Gabriella Rogers,Heather Jones,5cb98d30-8f66-46c1-a61f-da6305267c03,GBP
751,2018-08-13 13:34:14.730845,EQ,Steven Ward,Jeremy Parker,dabf06d1-3a04-4435-a273-088797f113fb,USD
752,2018-08-13 13:34:14.730845,IR,Rhonda James,James Rodriguez,a107a0aa-ce85-49c7-85d0-b8632a14330c,EUR
753,2018-08-13 13:34:14.730845,IR,Michele Sanchez,Wyatt Conrad PhD,c61ecbe3-bf9d-47be-8125-f7b74bb3b9bd,GBP
754,2018-08-13 13:34:14.730845,IR,Joy Swanson,Crystal Harper,7629feb3-0428-43ef-8ac4-50a155c6c213,USD
755,2018-08-13 13:34:14.730845,EQ,Roy Boone,Michael Gilmore,20a1a54a-904d-4d71-8961-b4bec678bcdb,USD
756,2018-08-13 13:34:14.730845,IR,Michael Henderson,Elizabeth Blevins,b9882c52-51f2-4754-bc1d-4530af7dea8c,USD
757,2018-08-13 13:34:14.730845,IR,Miranda Shah,Melissa Morris,0a2193e1-f15b-4002-962f-42bf3dfc9b83,EUR
758,2018-08-13 13:34:14.730845,EQ,Alicia Carson,Leonard Wilkinson,2766e4c8-6e69-4ba9-96cf-44dfa9ca2ebf,USD
759,2018-08-13 13:34:14.730845,EQ,Mark Rush,Sean Wright,5b8de70c-51b0-4346-bb0a-3227b87996d5,EUR
760,2018-08-13 13:34:14.730845,EQ,Jose Cole,Jonathan Richardson,4a40dfe1-cfa8-4a58-a09b-03bdbcb52461,EUR
761,2018-08-13 13:34:14.730845,EQ,Marcus Nunez,Amanda Hughes,a7fe562e-2ae0-45fe-b51a-e0265465ee82,USD
762,2018-08-13 13:34:14.730845,FX,Taylor Hernandez,Frank Martinez,b11524f0-1f8a-45d6-920d-78119a92e1ca,GBP
763,2018-08-13 13:34:14.730845,IR,Lori Clayton,Sharon Wallace,ef10ef0a-9d78-4379-9ffe-fd7b7b401932,USD
764,2018-08-13 13:34:14.730845,EQ,William Mccormick,Anna Young,5e49229d-3473-4576-8721-08598c5c82aa,USD
765,2018-08-13 13:34:14.730845,IR,George Smith,Edward Brandt,c9b02df0-1f96-45c2-8147-34c248891b45,EUR
766,2018-08-13 13:34:14.730845,CM,Miguel Hutchinson,Daniel Copeland,bf6631a4-664f-4356-b54b-78952ac0a95b,EUR
767,2018-08-13 13:34:14.730845,FX,Lori Clayton,Dr. Austin Morales,7b0212b0-f393-4cb4-9b40-1036f3f6a36c,USD
768,2018-08-13 13:34:14.730845,EQ,James Webb,David Hill,013e74e9-a565-4e46-b770-477fd5f9b957,GBP
769,2018-08-13 13:34:14.730845,EQ,Jessica Ellis,Roy Bell,f1bcfafe-843c-408d-b24f-e7adaf9235f8,USD
770,2018-08-13 13:34:14.730845,EQ,Peter Rodriguez,Michael Gibson,33a76637-1ed9-4a48-a833-e06722bec431,EUR
771,2018-08-13 13:34:14.730845,EQ,Michael Mayo,Paige Shaw,7989e566-fe85-45ad-b3be-29c76d20f369,EUR
772,2018-08-13 13:34:14.730845,IR,Connor Perez,Kelly Andrews,9ab19e06-2fe3-4e50-8227-1dd34c8fdf54,USD
773,2018-08-13 13:34:14.730845,IR,John Chavez,Jason Castaneda,88f44bcc-23f4-444c-ad02-1599afc42aaf,USD
774,2018-08-13 13:34:14.730845,FX,Michael Gilmore,Allen Kennedy,fe605f35-bc89-445c-9e55-77aa04980575,USD
775,2018-08-13 13:34:14.730845,CM,Christine Kelley,Tina Scott,c1ed9474-362f-4237-8565-dffcdc71ff33,USD
776,2018-08-13 13:34:14.730845,CM,Mrs. Charlene Calhoun,Ashley Gilmore,00cb6c76-f401-469b-9d5a-eba90c7e1242,USD
777,2018-08-13 13:34:14.730845,IR,Rebecca Clark,Zachary Henderson,f8c266f0-29c9-4f52-802b-7312e970583c,EUR
778,2018-08-13 13:34:14.730845,IR,Gregory Reid,Jane White,0b3a334a-fb86-45dd-a9e2-1d4dd5fb1f78,EUR
779,2018-08-13 13:34:14.730845,CM,Timothy Sims,Matthew Fields,0b4af762-3753-476c-80cc-edc968137449,USD
780,2018-08-13 13:34:14.730845,IR,Kayla Houston,Adrian Reed,4d9c845c-1716-472c-89a4-a22382882f7b,USD
781,2018-08-13 13:34:14.730845,EQ,Michael Lowe,Lori Huerta,bd22bf1f-05ef-49ae-9cc2-31061e2aeca0,EUR
782,2018-08-13 13:34:14.730845,IR,Travis Snyder,Randy Mullins,ef2f86ee-2275-470e-bb04-fa37b0961693,EUR
783,2018-08-13 13:34:14.730845,EQ,Larry Wright,Angela Hahn,cabecd1b-d04b-4e21-bcf1-fa24f7b556a5,EUR
784,2018-08-13 13:34:14.730845,EQ,Dawn Lin,Matthew Anderson,1d216709-0912-415b-8e60-91d112048969,EUR
785,2018-08-13 13:34:14.730845,IR,Erin Brown,Juan Hill,0e3d1f27-e1c3-406d-b28b-7fae064a0469,EUR
786,2018-08-13 13:34:14.730845,IR,Anthony Espinoza,Timothy Johnson,b84a04de-99ae-4868-b6b4-ec5274aa3c27,EUR
787,2018-08-13 13:34:14.730845,FX,Andrea Barron,David Casey,7775420d-9bd6-4f31-ac81-920141779c0a,EUR
788,2018-08-13 13:34:14.730845,FX,Ashley Fowler,Gregory Malone,4aaec2a9-70e1-4e8c-86d0-f7ea1d19f064,EUR
789,2018-08-13 13:34:14.730845,FX,John Travis,Cheryl Hoffman,a9729635-69b9-4253-9fbc-524bb0c23872,USD
790,2018-08-13 13:34:14.730845,FX,Karen Sweeney,Jade Logan,d83b8eaf-83a2-4500-bb0a-60eaaa9bc459,GBP
791,2018-08-13 13:34:14.730845,EQ,Stephanie Kane,Amanda Miller,77fe01ad-1f80-4bd8-9dec-371b48eda2a8,EUR
792,2018-08-13 13:34:14.730845,EQ,Jason Walker,Elizabeth Copeland,2c5c1422-3d7b-4a23-a6c8-c5c8403b28ed,USD
793,2018-08-13 13:34:14.730845,CM,Jeffrey Harper,Mike Proctor,92961261-1741-44d7-8628-89b0b8c9dde9,EUR
794,2018-08-13 13:34:14.730845,EQ,Sheena Callahan,Courtney Hill,b037e0e1-9a7f-42a4-9576-12095c618623,USD
795,2018-08-13 13:34:14.730845,EQ,Jody Nichols,Jason Williams,5b1c13c0-62f1-46cb-b509-be3d47733cb5,USD
796,2018-08-13 13:34:14.730845,FX,John Phillips Jr.,Miguel Murphy,3d8fba81-948a-4a84-a9bd-8fb09f62d18d,EUR
797,2018-08-13 13:34:14.730845,EQ,Mark Washington,Brianna Nelson,442f21ac-89cb-47df-9838-d21b16598249,EUR
798,2018-08-13 13:34:14.730845,IR,Anne Rivera,Rachel Harris,cf68d513-6a3e-4ec6-8bcb-6f3d20fc51ce,USD
799,2018-08-13 13:34:14.730845,FX,Laura Mcguire,Tiffany Diaz,f10089d6-eff6-4741-8e94-a1a1f5b4ee4b,USD
800,2018-08-13 13:34:14.730845,EQ,Robert Kennedy,Amber Craig,fcd54e39-cfac-4d2a-b8ab-f55bebc3d6bb,USD
801,2018-08-13 13:34:14.730845,FX,David Mitchell,Michelle Mcfarland,ca5a2299-6530-48fc-9b92-3722f312cf3a,EUR
802,2018-08-13 13:34:14.730845,EQ,Diane Gomez,Angela Warren,398c8c64-cd04-4251-84a6-0f46adc1dede,EUR
803,2018-08-13 13:34:14.730845,FX,Jackson Yu,Todd Lee,ba691aaf-ed55-4c1d-8cd3-50934d07f9f3,USD
804,2018-08-13 13:34:14.730845,IR,Tina Scott,Sarah Myers,e0a5e9d8-125b-48f8-ab33-a4d5491a8e0e,USD
805,2018-08-13 13:34:14.730845,EQ,Derrick Anderson,Kenneth Cox,cf493b5b-9246-4c36-bcb8-d49dd226ebed,USD
806,2018-08-13 13:34:14.730845,EQ,Cynthia Lamb,Jason Flores,e8223dd4-2c2b-4435-9d60-e55b3b65c060,EUR
807,2018-08-13 13:34:14.730845,EQ,David Hill,George Morris,baaf0f3d-f28c-42d2-89ba-1371932b28cf,EUR
808,2018-08-13 13:34:14.730845,FX,Matthew Reynolds,Cindy Perez,169ab392-a682-476b-964a-ee1e97f084fb,EUR
809,2018-08-13 13:34:14.730845,CM,Michael Murphy,Joseph Williamson,c0527b4e-91c7-4254-ab72-8e8302c7493c,EUR
